"cv","asynchronyB","asynchronyW","diversity","landscape","size","rep"
0.0981100188053536,0.7150623697,0.596784213975,4,"specialized",2,2
0.240399974635653,0.4878287971,0.4075419716,5,"specialized",2,2
0.177124126538561,0.5113232288,0.363288410316667,6,"specialized",2,2
0.139864120301264,0.6752659767,0.477882610785714,7,"specialized",2,2
0.126897727556473,0.6889628672,0.4194932416125,8,"specialized",2,2
0.201174359684668,0.4959251964,0.601400076655556,9,"specialized",2,2
0.13104468717985,0.7759921868,0.54671303795,10,"specialized",2,2
0.193329344969537,0,0.8068606559,1,"fragmented",2,2
0.182494154231549,0.0464576761,0.5549683174,2,"fragmented",2,2
0.165705874712884,0.1487854423,0.447850598066667,3,"fragmented",2,2
0.131410438589528,0.356828175,0.6998709683,4,"fragmented",2,2
0.159936781376037,0.646573408,0.69077114976,5,"fragmented",2,2
0.134261348307805,0.7167830225,0.64732494695,6,"fragmented",2,2
0.133391396676515,0.6855343669,0.498332647771429,7,"fragmented",2,2
0.126590648573027,0.6829647636,0.66554946235,8,"fragmented",2,2
0.160064071971358,0.5774953272,0.574160062144444,9,"fragmented",2,2
0.0601801453754514,0.9192094939,0.65924509759,10,"fragmented",2,2
0.216261679034467,0,0.7635464207,1,"diversified",2,2
0.172154514314333,0.0777131594,0.70460057555,2,"diversified",2,2
0.0936274891312629,0.0255424521,0.714802469633333,3,"diversified",2,2
0.0897877537061091,0.2619365974,0.829426926425,4,"diversified",2,2
0.117766067983076,0.5326021847,0.78404121758,5,"diversified",2,2
0.111754713514767,0.5537022317,0.747056581466667,6,"diversified",2,2
0.185034631635316,0.4600840965,0.567534060214286,7,"diversified",2,2
0.159634189785144,0.2228908484,0.6836115314375,8,"diversified",2,2
0.17956712662394,0.5293374946,0.601481045344444,9,"diversified",2,2
0.0948753723460758,0.6098840913,0.71664406419,10,"diversified",2,2
0.296082637771934,0,0.5467483686,1,"specialized",3,2
0.101616198590224,0.367538697,0.6589251812,2,"specialized",3,2
0.129154169519759,0.1800392178,0.626841734566667,3,"specialized",3,2
0.14075148263926,0.3859517354,0.45373617995,4,"specialized",3,2
0.200558640217962,0.5241623159,0.41553928218,5,"specialized",3,2
0.111791891250095,0.6502971227,0.514379894566667,6,"specialized",3,2
0.059730485581198,0.8314475703,0.6079061132,7,"specialized",3,2
0.145987484965224,0.6283438207,0.3633147754875,8,"specialized",3,2
0.13034773390323,0.5276775108,0.361796948144444,9,"specialized",3,2
0.107663465825743,0.7363363728,0.47301133595,10,"specialized",3,2
0.179787464263761,0,0.7623204445,1,"fragmented",3,2
0.137230046813761,0.0500256463,0.66543288295,2,"fragmented",3,2
0.110213106061078,0.0189453879,0.566639096633333,3,"fragmented",3,2
0.206136038715569,0.1107227016,0.571598163925,4,"fragmented",3,2
0.180824129904068,0.398672073,0.60159507116,5,"fragmented",3,2
0.199269548013685,0.3599227403,0.55053366795,6,"fragmented",3,2
0.117171861959193,0.5594315396,0.628888303928571,7,"fragmented",3,2
0.0823638949067038,0.8174273168,0.5975043097,8,"fragmented",3,2
0.0867430694049864,0.7015473011,0.668283764833333,9,"fragmented",3,2
0.0887738168951363,0.568410568,0.66626503021,10,"fragmented",3,2
0.292045960671262,0,0.6040277592,1,"diversified",3,2
0.175876770813176,0.0086257693,0.53822404865,2,"diversified",3,2
0.141386666171017,0.0195643851,0.691989499066667,3,"diversified",3,2
0.141427730283847,0.2296275386,0.749467638925,4,"diversified",3,2
0.15631027521832,0.1745585514,0.65159411502,5,"diversified",3,2
0.133186258061657,0.4404182221,0.569527777533333,6,"diversified",3,2
0.0918323447673492,0.6851433347,0.6977718007,7,"diversified",3,2
0.0922330873303191,0.7139372492,0.614675639475,8,"diversified",3,2
0.073576305700266,0.7067489142,0.722509274077778,9,"diversified",3,2
0.0756938063687861,0.6991738957,0.75680190222,10,"diversified",3,2
0.285546193042975,0,0.8078438396,1,"specialized",1,3
0.211520856716903,0.1238437276,0.63405681045,2,"specialized",1,3
0.215931289716611,0.2900326711,0.440412992433333,3,"specialized",1,3
0.140916775056286,0.7525775772,0.39072915785,4,"specialized",1,3
0.120913066122019,0.7788194128,0.55263757154,5,"specialized",1,3
0.21813989385458,0.5218383651,0.399465456933333,6,"specialized",1,3
0.131737493960761,0.737113829,0.508016707071429,7,"specialized",1,3
0.0956919637154166,0.7314797414,0.5644266811125,8,"specialized",1,3
0.139515703343732,0.6509745361,0.474451170055556,9,"specialized",1,3
0.146865015688409,0.7069532674,0.32605319482,10,"specialized",1,3
0.240391339924798,0,0.7129555136,1,"fragmented",1,3
0.194679738670802,0.0752236887,0.64070963715,2,"fragmented",1,3
0.167783795394839,0.342873201,0.553864626133333,3,"fragmented",1,3
0.156295709865704,0.555758795,0.65109165575,4,"fragmented",1,3
0.10595526046329,0.5226622437,0.66818821872,5,"fragmented",1,3
0.137293174970551,0.7228904854,0.59126299685,6,"fragmented",1,3
0.145398010440679,0.5861974668,0.615731110414286,7,"fragmented",1,3
0.162443471580071,0.6960661868,0.4327377425375,8,"fragmented",1,3
0.199575588778796,0.6436189637,0.335203280877778,9,"fragmented",1,3
0.217516466756696,0.6602223594,0.33266157463,10,"fragmented",1,3
0.267732551072459,0,0.8094825619,1,"diversified",1,3
0.132841949915022,0.0567027738,0.83042329085,2,"diversified",1,3
0.120241518229627,0.1011334284,0.779421277966667,3,"diversified",1,3
0.167168795461442,0.2519453,0.736059914175,4,"diversified",1,3
0.134877559003834,0.4525028303,0.6791668901,5,"diversified",1,3
0.102288831317084,0.6672449583,0.781146201783333,6,"diversified",1,3
0.138652315123492,0.5970515412,0.721805731257143,7,"diversified",1,3
0.146347038596778,0.3400021427,0.77202963645,8,"diversified",1,3
0.190307040229243,0.3615470254,0.638164133644444,9,"diversified",1,3
0.152219851875169,0.4970768841,0.72317360265,10,"diversified",1,3
0.324514069030525,0,0.6384433299,1,"specialized",2,3
0.225254529318611,0.1659515498,0.48406675715,2,"specialized",2,3
0.092989824288545,0.316677122,0.554791686866667,3,"specialized",2,3
0.0589110631823303,0.9148004305,0.4682223626,4,"specialized",2,3
0.271751669528798,0.2765328152,0.43725809154,5,"specialized",2,3
0.144615146345566,0.5676759724,0.609001289933333,6,"specialized",2,3
0.174935924530157,0.7351800952,0.364294679271429,7,"specialized",2,3
0.0998749254013998,0.8272109151,0.4487989603,8,"specialized",2,3
0.0662544329694429,0.7606158879,0.455143748111111,9,"specialized",2,3
0.149288811376873,0.6916811052,0.38152451488,10,"specialized",2,3
0.205799108661911,0,0.8134344184,1,"fragmented",2,3
0.221062372594038,0.1433015043,0.5361972501,2,"fragmented",2,3
0.115676847568714,0.0982718196,0.712019890366667,3,"fragmented",2,3
0.132693916651117,0.1610294843,0.609123958975,4,"fragmented",2,3
0.147756737023033,0.4136013824,0.69371708916,5,"fragmented",2,3
0.10873247760941,0.7505545725,0.632479168266667,6,"fragmented",2,3
0.100968524229825,0.8048412389,0.520902715342857,7,"fragmented",2,3
0.165550651336778,0.6169476494,0.563886949425,8,"fragmented",2,3
0.173939217167216,0.5623777103,0.548839395044444,9,"fragmented",2,3
0.130614160738418,0.7574549532,0.60958517652,10,"fragmented",2,3
0.288522983907984,0,0.7362879409,1,"diversified",2,3
0.260992064162279,0.0423858937,0.49326969165,2,"diversified",2,3
0.110499956705798,0.071135958,0.7928051502,3,"diversified",2,3
0.146688461171063,0.1793757816,0.7348267868,4,"diversified",2,3
0.138211830143085,0.2231213161,0.75640278134,5,"diversified",2,3
0.1347795023552,0.6662129342,0.631756013033333,6,"diversified",2,3
0.119875941852843,0.6603001651,0.6451888528,7,"diversified",2,3
0.153579701959386,0.4705677768,0.661657267625,8,"diversified",2,3
0.116580580370657,0.641973203,0.660007843122222,9,"diversified",2,3
0.0835423989453481,0.7966389775,0.72782677988,10,"diversified",2,3
0.235350572030761,0,0.7315959142,1,"specialized",3,3
0.109549895258731,0.424391321,0.52966430325,2,"specialized",3,3
0.130534439380897,0.1027600798,0.520902769066667,3,"specialized",3,3
0.184175192427682,0.3769988114,0.381707437425,4,"specialized",3,3
0.197102619487148,0.5510498761,0.32262161338,5,"specialized",3,3
0.108751112708307,0.8060876823,0.391982108033333,6,"specialized",3,3
0.136393368452382,0.7242921059,0.348083323071429,7,"specialized",3,3
0.0829013544615721,0.7394748329,0.50354852655,8,"specialized",3,3
0.0509281891365832,0.8451281252,0.605919362611111,9,"specialized",3,3
0.0761858784027849,0.7964428798,0.54810419488,10,"specialized",3,3
0.296139608061431,0,0.6065855317,1,"fragmented",3,3
0.0908155062287534,0.0290985275,0.65094415385,2,"fragmented",3,3
0.130287516044857,0.0953682559,0.694774638566667,3,"fragmented",3,3
0.165851105099181,0.1933348877,0.60014454095,4,"fragmented",3,3
0.169192501002217,0.4779741652,0.59312786144,5,"fragmented",3,3
0.154425440748236,0.6209942447,0.478529943633333,6,"fragmented",3,3
0.126146931289302,0.4734677152,0.629099781471429,7,"fragmented",3,3
0.1017811011867,0.683368748,0.6518032581625,8,"fragmented",3,3
0.0904507919236482,0.7242425825,0.625950025122222,9,"fragmented",3,3
0.100956523644421,0.7219239317,0.57529596753,10,"fragmented",3,3
0.198089889862076,0,0.7613889428,1,"diversified",3,3
0.10846562615903,0.2502788891,0.80359599455,2,"diversified",3,3
0.115487232548089,0.0028823784,0.431098695933333,3,"diversified",3,3
0.118389842095907,0.0956812016,0.749377277675,4,"diversified",3,3
0.190987335441652,0.3704733124,0.5792336939,5,"diversified",3,3
0.112997144138503,0.6414247132,0.628359328866667,6,"diversified",3,3
0.0790373669138149,0.7694480994,0.659376149985714,7,"diversified",3,3
0.0783936872458409,0.7730891135,0.7352946300625,8,"diversified",3,3
0.0920535534846267,0.7987434449,0.615066007111111,9,"diversified",3,3
0.0879081659985429,0.687916142,0.71547485116,10,"diversified",3,3
0.267271975660399,0,0.7527815949,1,"specialized",1,4
0.159413944792402,0.5312610114,0.51024147505,2,"specialized",1,4
0.154806298891198,0.6203049872,0.4703830227,3,"specialized",1,4
0.0917408825478832,0.7500559232,0.62431332075,4,"specialized",1,4
0.219843750541573,0.6369443518,0.47176296296,5,"specialized",1,4
0.218420966063978,0.2938239503,0.4393377443,6,"specialized",1,4
0.101887776243674,0.8633759797,0.479470683728571,7,"specialized",1,4
0.153606029854956,0.680190652,0.3473022631625,8,"specialized",1,4
0.220499320673642,0.5084980714,0.335512439077778,9,"specialized",1,4
0.122874004266999,0.8173167303,0.34222837332,10,"specialized",1,4
0.167882187718744,0,0.7994871406,1,"fragmented",1,4
0.194515526603487,0.2206622505,0.670001761,2,"fragmented",1,4
0.123291619094604,0.3644943429,0.6104882648,3,"fragmented",1,4
0.182092359251133,0.3240618837,0.5200167247,4,"fragmented",1,4
0.126165204122795,0.6366598879,0.70636111338,5,"fragmented",1,4
0.167967769379744,0.6020814966,0.503411216783333,6,"fragmented",1,4
0.208955729174581,0.5243546007,0.327455532957143,7,"fragmented",1,4
0.111846734874464,0.8286290284,0.5703849635625,8,"fragmented",1,4
0.239988606874513,0.4668798826,0.392565885266667,9,"fragmented",1,4
0.111975158199179,0.8458304341,0.28354797349,10,"fragmented",1,4
0.127484693438951,0,0.8781675698,1,"diversified",1,4
0.151458571323712,0.0533446669,0.81234431185,2,"diversified",1,4
0.195759154121755,0.032787906,0.741822909333333,3,"diversified",1,4
0.082962028432147,0.5812988965,0.796676702425,4,"diversified",1,4
0.129247608535702,0.5509571139,0.80582046888,5,"diversified",1,4
0.138297620999654,0.4992004063,0.790056321783333,6,"diversified",1,4
0.122745651896086,0.538458493,0.730097636957143,7,"diversified",1,4
0.111460638109093,0.6467057277,0.7709105614625,8,"diversified",1,4
0.111469936138507,0.6360052545,0.761368323066667,9,"diversified",1,4
0.192235498273843,0.3855901941,0.63938018441,10,"diversified",1,4
0.124083483303013,0,0.9209384834,1,"specialized",2,4
0.116671916062521,0.318759706,0.6052766001,2,"specialized",2,4
0.0752747134753756,0.3163972188,0.660533399966667,3,"specialized",2,4
0.096504951935488,0.7256555016,0.543663086475,4,"specialized",2,4
0.161817926900462,0.656150503,0.45828319418,5,"specialized",2,4
0.167219680513066,0.6669400704,0.43675449615,6,"specialized",2,4
0.129530747894339,0.65984944,0.480121802,7,"specialized",2,4
0.0996474879835571,0.7604762779,0.5969255581625,8,"specialized",2,4
0.128120881659741,0.5880775833,0.447483697777778,9,"specialized",2,4
0.156223002917104,0.7789312361,0.39982693992,10,"specialized",2,4
0.307536668418864,0,0.5999576677,1,"fragmented",2,4
0.113996636479472,0.1094770358,0.6949521244,2,"fragmented",2,4
0.111408290605652,0.106051061,0.646482654033333,3,"fragmented",2,4
0.133910663515057,0.2947360036,0.800438345425,4,"fragmented",2,4
0.133785992374563,0.6443390581,0.57166224668,5,"fragmented",2,4
0.0980362335698808,0.6960444293,0.638837895616667,6,"fragmented",2,4
0.104204983226626,0.6557987266,0.561501926942857,7,"fragmented",2,4
0.115422538311541,0.5925240457,0.6049401685,8,"fragmented",2,4
0.188779122226332,0.5568141729,0.5546750763,9,"fragmented",2,4
0.121312297430015,0.6470600071,0.62481200964,10,"fragmented",2,4
0.253592595601806,0,0.7409947035,1,"diversified",2,4
0.108686004348846,0.0484790034,0.79299124725,2,"diversified",2,4
0.145642635690502,0.0495361414,0.5629722061,3,"diversified",2,4
0.131303260974343,0.2023364693,0.811754534375,4,"diversified",2,4
0.109682664369577,0.502229167,0.77337458538,5,"diversified",2,4
0.0951555491911256,0.5987226437,0.8528950533,6,"diversified",2,4
0.0709248729737155,0.7033310854,0.786372772471429,7,"diversified",2,4
0.12323817519784,0.6474406732,0.60726085655,8,"diversified",2,4
0.092605866924278,0.5810236455,0.779750902044444,9,"diversified",2,4
0.142836533848505,0.6278174351,0.69766584641,10,"diversified",2,4
0.36614799594104,0,0.3739526451,1,"specialized",3,4
0.112856034188697,0.2939410698,0.7733849576,2,"specialized",3,4
0.0555298341735394,0.5187903605,0.5547143524,3,"specialized",3,4
0.151959298237174,0.4049848499,0.521523427975,4,"specialized",3,4
0.092614021420019,0.8202928771,0.54452178266,5,"specialized",3,4
0.153063819452899,0.6874421924,0.320467764566667,6,"specialized",3,4
0.0712732472435947,0.701731259,0.527042696085714,7,"specialized",3,4
0.121589249979284,0.7859440313,0.3693261448625,8,"specialized",3,4
0.0982734423830239,0.7782377668,0.425533525088889,9,"specialized",3,4
0.0831725803890727,0.7387191196,0.4370820564,10,"specialized",3,4
0.191760447886957,0,0.8209797812,1,"fragmented",3,4
0.126169738615777,0.0903711262,0.7496504822,2,"fragmented",3,4
0.110048005690766,0.0411939915,0.658594466133333,3,"fragmented",3,4
0.198684757695203,0.20253759,0.499977512575,4,"fragmented",3,4
0.124776421069656,0.4905748796,0.71601065584,5,"fragmented",3,4
0.0761991344673846,0.7885922751,0.759435849266667,6,"fragmented",3,4
0.151416309214633,0.3098365903,0.615602931528571,7,"fragmented",3,4
0.0531976312634742,0.8723077551,0.695273854775,8,"fragmented",3,4
0.0880048656353905,0.64911716,0.598329314444444,9,"fragmented",3,4
0.113784708762226,0.6502298794,0.55823395994,10,"fragmented",3,4
0.283647312596067,0,0.6451961857,1,"diversified",3,4
0.107668625392852,0.0088780129,0.51680377755,2,"diversified",3,4
0.0809227649847135,0.0427677778,0.798384480333333,3,"diversified",3,4
0.187437171739596,0.0858401101,0.526037950275,4,"diversified",3,4
0.131176255984876,0.3092708536,0.73595603354,5,"diversified",3,4
0.0965514078446366,0.7288794826,0.6923234421,6,"diversified",3,4
0.104176655962847,0.646280289,0.674431602171429,7,"diversified",3,4
0.104462336659033,0.6840402276,0.7293147825125,8,"diversified",3,4
0.147356524598121,0.520576425,0.574474093588889,9,"diversified",3,4
0.10333550524501,0.7436363472,0.48850446418,10,"diversified",3,4
0.20805789702013,0,0.8215795216,1,"specialized",1,5
0.182733213961621,0.3518773085,0.55863697445,2,"specialized",1,5
0.190327813906818,0.2096653148,0.456669490866667,3,"specialized",1,5
0.140227503221366,0.6127963831,0.674760708725,4,"specialized",1,5
0.195816427950621,0.536018379,0.57919802038,5,"specialized",1,5
0.173802063786292,0.5534553456,0.447848216383333,6,"specialized",1,5
0.22748131023571,0.5455376923,0.391980576485714,7,"specialized",1,5
0.168506954027476,0.7283476333,0.2736362256875,8,"specialized",1,5
0.162464206023454,0.7982263842,0.354815746155556,9,"specialized",1,5
0.182853002126406,0.6865783641,0.34408077799,10,"specialized",1,5
0.304683702229549,0,0.8112466479,1,"fragmented",1,5
0.0999446351024943,0.1534058744,0.7221360866,2,"fragmented",1,5
0.12910619817594,0.2526126532,0.6522333908,3,"fragmented",1,5
0.158103167738595,0.3714512132,0.752149463175,4,"fragmented",1,5
0.21921582438236,0.4563456227,0.55472642342,5,"fragmented",1,5
0.137290381422466,0.6754663835,0.565673552983333,6,"fragmented",1,5
0.145528236673568,0.8255902686,0.483779620585714,7,"fragmented",1,5
0.100221097004506,0.6609572291,0.4176988289625,8,"fragmented",1,5
0.0869811353373059,0.8833360107,0.404612377411111,9,"fragmented",1,5
0.160981623898143,0.6375509319,0.43761261224,10,"fragmented",1,5
0.276590472621653,0,0.759406005,1,"diversified",1,5
0.12305849022701,0.1017293059,0.75586054595,2,"diversified",1,5
0.199889076949069,0.0146665967,0.6599629034,3,"diversified",1,5
0.131170493811511,0.294895394,0.831150860725,4,"diversified",1,5
0.110398607654386,0.5777250447,0.77174387638,5,"diversified",1,5
0.142875949450289,0.6187851563,0.704416743716667,6,"diversified",1,5
0.158046207339306,0.4938448501,0.655020311342857,7,"diversified",1,5
0.182980090673525,0.4005630954,0.739030490075,8,"diversified",1,5
0.0640150788899457,0.7614971106,0.835831325966667,9,"diversified",1,5
0.209800289197592,0.3462478668,0.646940507,10,"diversified",1,5
0.20452012882441,0,0.7399395387,1,"specialized",2,5
0.122328096861055,0.5327784391,0.51239573015,2,"specialized",2,5
0.23569086790054,0.2600009945,0.332542749533333,3,"specialized",2,5
0.139801021711188,0.6208164966,0.517452907875,4,"specialized",2,5
0.24333383934673,0.4167968078,0.31456907466,5,"specialized",2,5
0.204343295034913,0.4835206458,0.533977846966667,6,"specialized",2,5
0.0844346473082556,0.7993656861,0.492901126685714,7,"specialized",2,5
0.102914285773928,0.8013427808,0.3799998245125,8,"specialized",2,5
0.151992637564018,0.6853339305,0.519998628733333,9,"specialized",2,5
0.120695045805303,0.7735438661,0.51199695602,10,"specialized",2,5
0.327342545446086,0,0.6057649363,1,"fragmented",2,5
0.0704293535202232,0.1053264682,0.8376620924,2,"fragmented",2,5
0.0635823995805087,0.3162429854,0.853171692166667,3,"fragmented",2,5
0.11164305854046,0.3152648915,0.77730051585,4,"fragmented",2,5
0.112339803930404,0.5926544097,0.70800869274,5,"fragmented",2,5
0.146365828158069,0.6811522114,0.580288031583333,6,"fragmented",2,5
0.0852738148897445,0.7636765351,0.628557708757143,7,"fragmented",2,5
0.108810125320988,0.6934292454,0.4706366878375,8,"fragmented",2,5
0.0753525652043204,0.8291651179,0.493776752477778,9,"fragmented",2,5
0.10428786625143,0.713386622,0.59849810756,10,"fragmented",2,5
0.130409249873376,0,0.7888242339,1,"diversified",2,5
0.144489007737135,0.0135328057,0.6571768691,2,"diversified",2,5
0.148883053459316,0.0532844721,0.703863738633333,3,"diversified",2,5
0.15071708146403,0.3141173163,0.7104826305,4,"diversified",2,5
0.0720277898811737,0.7561831585,0.76952365538,5,"diversified",2,5
0.111068397221857,0.7077363348,0.762657940316667,6,"diversified",2,5
0.176492113551891,0.4326273555,0.670997335071429,7,"diversified",2,5
0.102771857726287,0.6662685211,0.7533930361875,8,"diversified",2,5
