"cv","asynchronyB","asynchronyW","diversity","landscape","size","rep"
0.0888812360485436,0.8003425429,0.426000482166667,9,"fragmented",3,1
0.0925039794615008,0.6872326294,0.61144873707,10,"fragmented",3,1
0.211476450395871,0,0.771099924,1,"diversified",3,1
0.260510579293216,0.2347186124,0.49738828845,2,"diversified",3,1
0.160170791787493,0.2480749806,0.751664230133333,3,"diversified",3,1
0.127638813779739,0.3072678178,0.7415809571,4,"diversified",3,1
0.0859777860916797,0.4979001812,0.66339012234,5,"diversified",3,1
0.140230481968383,0.5972787681,0.582873560116667,6,"diversified",3,1
0.120200912795703,0.6698533402,0.539338573871429,7,"diversified",3,1
0.0968764310035488,0.5970811033,0.697923240125,8,"diversified",3,1
0.113882910722381,0.6897717035,0.608457667355556,9,"diversified",3,1
0.098154744907826,0.6112529752,0.6340977659,10,"diversified",3,1
0.219595958051016,0,0.6952434336,1,"specialized",1,2
0.2104525229648,0.3109395004,0.49731077245,2,"specialized",1,2
0.17817421308616,0.4418304221,0.473534763866667,3,"specialized",1,2
0.248942897888134,0.5569611563,0.411423220825,4,"specialized",1,2
0.221158255356167,0.6156971248,0.46341828578,5,"specialized",1,2
0.197057154697504,0.6769254525,0.501879155,6,"specialized",1,2
0.123841153279132,0.7734267721,0.380427199157143,7,"specialized",1,2
0.179965317003982,0.6762616965,0.4237969463125,8,"specialized",1,2
0.141898605228469,0.8018616026,0.430241643366667,9,"specialized",1,2
0.138693126174512,0.8253757443,0.32346558531,10,"specialized",1,2
0.238854201708649,0,0.9046840532,1,"fragmented",1,2
0.231827511697257,0.5447081006,0.64877405255,2,"fragmented",1,2
0.168541197704705,0.4412925781,0.631222940633333,3,"fragmented",1,2
0.164682090536172,0.5354770759,0.6042259843,4,"fragmented",1,2
0.195201082963022,0.3446442317,0.60049615832,5,"fragmented",1,2
0.123823553775329,0.477618346,0.753854295083333,6,"fragmented",1,2
0.168255796724135,0.6878228274,0.591045319871429,7,"fragmented",1,2
0.169115949545417,0.6849041753,0.5008626507625,8,"fragmented",1,2
0.0900579460248847,0.8102447112,0.448309795133333,9,"fragmented",1,2
0.144883360102349,0.7732098794,0.35019676725,10,"fragmented",1,2
0.266111586433506,0,0.759107207,1,"diversified",1,2
0.113450118854115,0.0392260125,0.5918765788,2,"diversified",1,2
0.130751658796156,0.5689104365,0.624129331966667,3,"diversified",1,2
0.126364387699671,0.5016055805,0.759159469675,4,"diversified",1,2
0.183810580646353,0.3117456876,0.57232178108,5,"diversified",1,2
0.12825767209717,0.300879152,0.6497553349,6,"diversified",1,2
0.136937089409054,0.5152397296,0.711973433557143,7,"diversified",1,2
0.198301909548185,0.3108791174,0.6081695659125,8,"diversified",1,2
0.181841281483699,0.4497881323,0.604569676211111,9,"diversified",1,2
0.147339651742636,0.5566525341,0.59952462519,10,"diversified",1,2
0.316455904001473,0,0.6998040339,1,"specialized",2,2
0.141699766139677,0.1175971941,0.4691593697,2,"specialized",2,2
0.227295752884098,0.2401532854,0.337055279,3,"specialized",2,2
0.0925716562944364,0.7571148428,0.416807931425,4,"specialized",2,2
0.273728181702867,0.2780670362,0.46284666626,5,"specialized",2,2
0.234929646579531,0.3617800264,0.363204439083333,6,"specialized",2,2
0.261103573330823,0.5217964983,0.352016399342857,7,"specialized",2,2
0.0884201837599058,0.8421042147,0.4157253422625,8,"specialized",2,2
0.179671461745559,0.6796159444,0.392930982311111,9,"specialized",2,2
0.167892260230054,0.6199549435,0.42507982658,10,"specialized",2,2
0.193849425643303,0,0.4593707272,1,"fragmented",2,2
0.100758944030654,0.5978558877,0.54912839895,2,"fragmented",2,2
0.0750856181733032,0.193560886,0.765716757866667,3,"fragmented",2,2
0.169675296958253,0.2917118001,0.534212923225,4,"fragmented",2,2
0.104264871489186,0.3957599928,0.75092255586,5,"fragmented",2,2
0.0881922574189892,0.7084314004,0.617875844983333,6,"fragmented",2,2
0.136205885883909,0.7485961317,0.564731247557143,7,"fragmented",2,2
0.0945796328749381,0.8023742683,0.572857302725,8,"fragmented",2,2
0.116368267935913,0.6670963692,0.575485041966667,9,"fragmented",2,2
0.124394300803306,0.6285310402,0.51170818841,10,"fragmented",2,2
0.165854384350949,0,0.3871748579,1,"diversified",2,2
0.167995393237907,0.2041949168,0.65884492095,2,"diversified",2,2
0.131451713889218,0.3902381912,0.609066748,3,"diversified",2,2
0.104516240383738,0.8111416256,0.715439677775,4,"diversified",2,2
0.120897916590085,0.3879899073,0.69823274278,5,"diversified",2,2
0.101773467229968,0.5760062026,0.758188560133333,6,"diversified",2,2
0.178210446901264,0.5856063017,0.632239720514286,7,"diversified",2,2
0.122770426354666,0.6808385363,0.719002157175,8,"diversified",2,2
0.130936257995833,0.505847648,0.703925592122222,9,"diversified",2,2
0.0960111006901192,0.7089126483,0.69786032497,10,"diversified",2,2
0.211517035457554,0,0.3816300568,1,"specialized",3,2
0.352050624231519,0.3614136985,0.52829265865,2,"specialized",3,2
0.134060756669694,0.7919899219,0.4385055736,3,"specialized",3,2
0.0697515108132367,0.8504432956,0.61953969685,4,"specialized",3,2
0.0789144029080187,0.7402884823,0.50643908068,5,"specialized",3,2
0.112412924650681,0.5679846248,0.420325887733333,6,"specialized",3,2
0.122294924369574,0.6890502807,0.484483925857143,7,"specialized",3,2
0.106806036283446,0.7747137898,0.3362173401125,8,"specialized",3,2
0.0699210310621157,0.911373523,0.467014488311111,9,"specialized",3,2
0.133545135296396,0.6037669603,0.62821913844,10,"specialized",3,2
0.121345112292353,0,0.843165294,1,"fragmented",3,2
0.10648985217082,0.7787331524,0.70707908805,2,"fragmented",3,2
0.134832914763784,0.807277733,0.600024810066667,3,"fragmented",3,2
0.155318301258932,0.5792056946,0.637243017125,4,"fragmented",3,2
0.0870537050989936,0.8669031954,0.68153107148,5,"fragmented",3,2
0.0693077396989577,0.8851197541,0.610165407683333,6,"fragmented",3,2
0.0475494579992621,0.8801689642,0.676911343171429,7,"fragmented",3,2
0.115820518228302,0.6776448373,0.531887155175,8,"fragmented",3,2
0.0918708742126577,0.718216181,0.547341017188889,9,"fragmented",3,2
0.083941281755778,0.6505009223,0.63770631696,10,"fragmented",3,2
0.257939484165704,0,0.7026333706,1,"diversified",3,2
0.143966723721488,0.7814659268,0.45526986025,2,"diversified",3,2
0.102414665479268,0.6032118088,0.6483658857,3,"diversified",3,2
0.177002795225697,0.3590955176,0.665503007775,4,"diversified",3,2
0.115007150688654,0.6764052805,0.6428918327,5,"diversified",3,2
0.117498502511486,0.6912350129,0.541924991983333,6,"diversified",3,2
0.110834212667629,0.4553704223,0.6563679762,7,"diversified",3,2
0.106608772409859,0.5253250517,0.578096841475,8,"diversified",3,2
0.0926332477888938,0.7793529218,0.647764031955556,9,"diversified",3,2
0.0976899329331131,0.6394343901,0.57485603777,10,"diversified",3,2
0.099389355932486,0,0.7096210457,1,"specialized",1,3
0.173178080878736,0.4051735921,0.4050302995,2,"specialized",1,3
0.195145520357432,0.4757193656,0.469447852933333,3,"specialized",1,3
0.324657376251888,0.6212221914,0.496291136125,4,"specialized",1,3
0.0917462477022697,0.8876497902,0.39772247442,5,"specialized",1,3
0.147760079294819,0.525277655,0.443219117566667,6,"specialized",1,3
0.20756703392149,0.6535937094,0.267544457814286,7,"specialized",1,3
0.129117122217316,0.7965875041,0.33891725375,8,"specialized",1,3
0.279948746260081,0.4678812375,0.385536100477778,9,"specialized",1,3
0.208199196339806,0.7065925315,0.35466518541,10,"specialized",1,3
0.149940083915646,0,0.9021207843,1,"fragmented",1,3
0.180307488908266,0.5285748203,0.7472967178,2,"fragmented",1,3
0.0912281911400608,0.7707363368,0.8389554159,3,"fragmented",1,3
0.149681816751042,0.4735680353,0.533640209075,4,"fragmented",1,3
0.162136215408657,0.6509743998,0.6286946922,5,"fragmented",1,3
0.149991968951856,0.7858687273,0.596697876233333,6,"fragmented",1,3
0.108255933963953,0.8850442035,0.463188580971429,7,"fragmented",1,3
0.198972537395605,0.6390778946,0.4185583638625,8,"fragmented",1,3
0.202454262959602,0.5871146108,0.392498957644444,9,"fragmented",1,3
0.283801262755477,0.5392774611,0.32368361283,10,"fragmented",1,3
0.295262243602341,0,0.4505382039,1,"diversified",1,3
0.140491664617935,0,0.5593419836,2,"diversified",1,3
0.341254419200883,0.1089463128,0.675571380633333,3,"diversified",1,3
0.127056946428017,0.6818576785,0.736873882025,4,"diversified",1,3
0.127978880906547,0.3329653001,0.63480317304,5,"diversified",1,3
0.12991916718363,0.5524427644,0.7523174076,6,"diversified",1,3
0.162371458444672,0.3783455825,0.763720655557143,7,"diversified",1,3
0.206485814425862,0.3063206841,0.6479989203,8,"diversified",1,3
0.160199673642051,0.406493448,0.765903573166667,9,"diversified",1,3
0.127635794931887,0.46130808,0.73215340683,10,"diversified",1,3
0.247838190631205,0,0.775319269,1,"specialized",2,3
0.0726100734705321,0.215491836,0.6474839067,2,"specialized",2,3
0.0937064096218154,0.869651532,0.467876555766667,3,"specialized",2,3
0.156419587686262,0.7680295226,0.507978919325,4,"specialized",2,3
0.126540816833289,0.3434784707,0.57891764082,5,"specialized",2,3
0.154846783332673,0.4580175218,0.536759559316667,6,"specialized",2,3
0.160900759097693,0.7490000844,0.502694915714286,7,"specialized",2,3
0.108751669054244,0.9230798795,0.2531535385875,8,"specialized",2,3
0.197309916589455,0.6524004946,0.4377794414,9,"specialized",2,3
0.142180492521307,0.8056550624,0.29174825416,10,"specialized",2,3
0.209732758093222,0,0.6496561585,1,"fragmented",2,3
0.186235804538315,0.05744581,0.7672062501,2,"fragmented",2,3
0.086160903413017,0.6698912772,0.754084647466667,3,"fragmented",2,3
0.153866837833581,0.3963406527,0.46918125805,4,"fragmented",2,3
0.114352262875554,0.6938640021,0.71502317258,5,"fragmented",2,3
0.176251126089933,0.6528291453,0.559794484866667,6,"fragmented",2,3
0.16749332984269,0.5548460274,0.5966459002,7,"fragmented",2,3
0.124786980097138,0.5889456818,0.6518171001625,8,"fragmented",2,3
0.0870528330212624,0.7471339795,0.696852331011111,9,"fragmented",2,3
0.177914090974798,0.6689358499,0.49533761112,10,"fragmented",2,3
0.434064063863888,0,0.7319565423,1,"diversified",2,3
0.0911801167193157,0.0140015559,0.7934964507,2,"diversified",2,3
0.118876820025192,0.357068258,0.688357106933333,3,"diversified",2,3
0.0612949678972253,0.3596993548,0.722917073125,4,"diversified",2,3
0.149781459167777,0.3400772029,0.69722194774,5,"diversified",2,3
0.0982952611294723,0.5933578956,0.743910456016667,6,"diversified",2,3
0.0840720766962317,0.8327714937,0.772728390628571,7,"diversified",2,3
0.12738729885182,0.5685775275,0.6987343588625,8,"diversified",2,3
0.131791432015813,0.5594625034,0.667391263322222,9,"diversified",2,3
0.098419785628823,0.6793156768,0.76525826706,10,"diversified",2,3
0.0791074911780645,0,0.6091623491,1,"specialized",3,3
0.125563586926537,0.1763059854,0.462303009,2,"specialized",3,3
0.265471291320085,0.3976128316,0.427966781466667,3,"specialized",3,3
0.155400912913454,0.6377243847,0.342243198675,4,"specialized",3,3
0.152837224643801,0.7694703171,0.37732475314,5,"specialized",3,3
0.0795466722656051,0.8944833998,0.456024365433333,6,"specialized",3,3
0.181308837376671,0.6479503615,0.315182121328571,7,"specialized",3,3
0.0910513183257944,0.7611691448,0.4818665169,8,"specialized",3,3
0.114238974988459,0.8021719521,0.509390470655556,9,"specialized",3,3
0.129927955030681,0.6587433615,0.39520235135,10,"specialized",3,3
0.266845609670654,0,0.5924898041,1,"fragmented",3,3
0.0716982146015175,0.0078430398,0.6000698894,2,"fragmented",3,3
0.138522658610122,0.4774417054,0.698380394533333,3,"fragmented",3,3
0.180318869869273,0.6650289725,0.560968537475,4,"fragmented",3,3
0.0749647688463975,0.3472986289,0.73486491936,5,"fragmented",3,3
0.134994096803604,0.5865578444,0.59050912005,6,"fragmented",3,3
0.0693801823492033,0.6975633872,0.744670111614286,7,"fragmented",3,3
0.0911189880744066,0.7950603555,0.4545682821,8,"fragmented",3,3
0.108339100267949,0.7390274272,0.655039523588889,9,"fragmented",3,3
0.0682319395485844,0.7608693248,0.72857090819,10,"fragmented",3,3
0.0688036435569202,0,0.5649568273,1,"diversified",3,3
0.102235026371458,0.2102239438,0.69506258685,2,"diversified",3,3
0.0752119347983058,0.3445940176,0.691808167433333,3,"diversified",3,3
0.104233570028115,0.5426420159,0.6803983557,4,"diversified",3,3
0.136698028613415,0.6153218744,0.62812165608,5,"diversified",3,3
0.124312185342637,0.5029749094,0.581536059733333,6,"diversified",3,3
0.0570466838210004,0.9314984391,0.548531995514286,7,"diversified",3,3
0.158612508212164,0.45010237,0.5551694374625,8,"diversified",3,3
0.0590320765341707,0.7698937948,0.712679532777778,9,"diversified",3,3
0.108193812954602,0.6993859256,0.68709852315,10,"diversified",3,3
0.152279870864929,0,0.5829005288,1,"specialized",1,4
0.194993630990617,0.432728942,0.45019921875,2,"specialized",1,4
0.25360348108678,0.2060659018,0.438950825933333,3,"specialized",1,4
0.254380004443536,0.2727085731,0.5414183339,4,"specialized",1,4
0.125703527530838,0.7429332323,0.42587288652,5,"specialized",1,4
0.281452721210183,0.5636716885,0.3550777056,6,"specialized",1,4
0.16821060332989,0.4846036364,0.414860641357143,7,"specialized",1,4
0.19944044226479,0.6515752455,0.5004777916,8,"specialized",1,4
0.168809172001259,0.5352011356,0.332285274144444,9,"specialized",1,4
0.130348158200842,0.8039888213,0.24902086191,10,"specialized",1,4
0.226136170354539,0,0.6309265238,1,"fragmented",1,4
0.162500389563327,0.4119455969,0.6996653233,2,"fragmented",1,4
0.10625148469357,0.2511542491,0.566014995933333,3,"fragmented",1,4
0.109255549054723,0.7779224275,0.634970213675,4,"fragmented",1,4
0.257273088747923,0.4670734062,0.47357265316,5,"fragmented",1,4
0.058391650203431,0.9077157817,0.747303711116667,6,"fragmented",1,4
0.196926454188157,0.6768511921,0.4101617563,7,"fragmented",1,4
0.174431258805213,0.622797723,0.5059685266,8,"fragmented",1,4
0.145976956631441,0.7931345863,0.420957264611111,9,"fragmented",1,4
0.156207804085629,0.7756066215,0.47084884107,10,"fragmented",1,4
0.253637219615237,0,0.6968847915,1,"diversified",1,4
0.11879893526517,0.2640168488,0.76382159905,2,"diversified",1,4
0.170236753171315,0.6253629612,0.7106203574,3,"diversified",1,4
0.20424551048718,0.4778853532,0.679395248175,4,"diversified",1,4
0.22329612429331,0.391033857,0.7265393205,5,"diversified",1,4
0.146104748024347,0.529809119,0.644739581133333,6,"diversified",1,4
0.115467967112281,0.3920286596,0.818012782242857,7,"diversified",1,4
0.0781427108115179,0.6154410033,0.752918945675,8,"diversified",1,4
0.124434636702413,0.6613049783,0.724208786055556,9,"diversified",1,4
0.199182053213504,0.293586027,0.57429873333,10,"diversified",1,4
0.0976689791361642,0,0.5110549382,1,"specialized",2,4
0.329356904950211,0.378959828,0.46007691335,2,"specialized",2,4
0.0456947625067627,0.3920569649,0.525315554533333,3,"specialized",2,4
0.112589112207897,0.4123473519,0.543742302175,4,"specialized",2,4
0.17300610876739,0.6431480963,0.42182639464,5,"specialized",2,4
0.11864175805399,0.7329227269,0.494309204566667,6,"specialized",2,4
0.159261128508078,0.5950234333,0.507773931128571,7,"specialized",2,4
0.179296475700728,0.561797553,0.44626368775,8,"specialized",2,4
0.0961884905271888,0.8066968387,0.502607407122222,9,"specialized",2,4
0.101460770965752,0.8042284178,0.42419748324,10,"specialized",2,4
0.275331878346339,0,0.5913450692,1,"fragmented",2,4
0.138411740249239,0.7957449602,0.758976478,2,"fragmented",2,4
0.124426345218147,0.5632599938,0.663472954666667,3,"fragmented",2,4
0.211914510376585,0.6181183544,0.69962135015,4,"fragmented",2,4
0.211724437280699,0.2541019765,0.53771718086,5,"fragmented",2,4
0.0750002733971571,0.5929878637,0.62874551785,6,"fragmented",2,4
0.0896748654038234,0.7320098877,0.695407126014286,7,"fragmented",2,4
0.14152864514098,0.6283000434,0.550245323375,8,"fragmented",2,4
0.0868700506409289,0.7643779778,0.714490210655556,9,"fragmented",2,4
0.11593793383472,0.73617071,0.57143777626,10,"fragmented",2,4
0.199701904939177,0,0.6229655081,1,"diversified",2,4
0.189658419591084,0.4822698255,0.71133029215,2,"diversified",2,4
0.120195982109146,0.3250171025,0.628236359833333,3,"diversified",2,4
0.0804614056745289,0.6573071349,0.65459967695,4,"diversified",2,4
0.169897469658793,0.4236664464,0.69659312688,5,"diversified",2,4
0.12428018611297,0.5802152183,0.6875250275,6,"diversified",2,4
0.139521976015428,0.8069443947,0.522390224071429,7,"diversified",2,4
0.0932954083436068,0.6606957644,0.7441434532875,8,"diversified",2,4
0.0820488097595719,0.8295092848,0.5961310696,9,"diversified",2,4
0.0977976649980602,0.7040568234,0.75698618034,10,"diversified",2,4
0.240620562408453,0,0.6705976984,1,"specialized",3,4
0.156665686402621,0.239668713,0.5028232196,2,"specialized",3,4
0.199334640924902,0.5720797046,0.477830551366667,3,"specialized",3,4
0.242121001839137,0.5134604627,0.3392330262,4,"specialized",3,4
0.0908424948078845,0.6184377096,0.55168577216,5,"specialized",3,4
0.112400901935888,0.6172039093,0.3693991518,6,"specialized",3,4
0.0878457435228532,0.6963464404,0.4468171287,7,"specialized",3,4
0.0881205120188651,0.749865601,0.4899316251375,8,"specialized",3,4
0.104272272746824,0.8392580505,0.393286873033333,9,"specialized",3,4
0.0913484769812998,0.8187490721,0.50100588356,10,"specialized",3,4
0.124081236963876,0,0.8696296586,1,"fragmented",3,4
0.113789569309782,0.5336912191,0.7238367351,2,"fragmented",3,4
0.11693793756122,0.432800891,0.651667181566667,3,"fragmented",3,4
0.0962448391590482,0.4930036801,0.7494056021,4,"fragmented",3,4
0.122419393644389,0.6277250537,0.6056843672,5,"fragmented",3,4
0.0646832020943121,0.9086701909,0.602977032716667,6,"fragmented",3,4
0.0741660673822772,0.750835033,0.653785672314286,7,"fragmented",3,4
0.113716445154555,0.7352234882,0.6527364620125,8,"fragmented",3,4
0.0763880377920452,0.8208917115,0.656730099166667,9,"fragmented",3,4
0.118466931728611,0.6285652314,0.58419982626,10,"fragmented",3,4
0.335500120836499,0,0.4466104597,1,"diversified",3,4
0.176480567887148,0.7245990561,0.54729052885,2,"diversified",3,4
0.138607693450727,0.2810763833,0.658796785733333,3,"diversified",3,4
0.150950779118815,0.4034934391,0.660323166925,4,"diversified",3,4
0.0846758466412136,0.5917300631,0.6298532445,5,"diversified",3,4
0.129516343051569,0.627196549,0.6555014266,6,"diversified",3,4
0.0759622734248956,0.8009546281,0.731099329514286,7,"diversified",3,4
0.0551453499559413,0.8047871526,0.6023341718875,8,"diversified",3,4
0.0729632615790841,0.8093849109,0.695040415422222,9,"diversified",3,4
0.0565831717080518,0.8585858579,0.67249174923,10,"diversified",3,4
0.129969789887099,0,0.5759519964,1,"specialized",1,5
0.270114953239686,0.2894751966,0.44675692495,2,"specialized",1,5
0.128553980551986,0.683442173,0.4680085142,3,"specialized",1,5
0.286616995734661,0.1596128948,0.448931980825,4,"specialized",1,5
0.147081506556095,0.7632412215,0.25852902584,5,"specialized",1,5
0.149673429967442,0.8108845995,0.3774537703,6,"specialized",1,5
0.136942703760511,0.7272315517,0.431890556457143,7,"specialized",1,5
0.114882915726532,0.8203833875,0.370832673925,8,"specialized",1,5
0.221562674650125,0.5745737463,0.247347202077778,9,"specialized",1,5
0.152909882953178,0.780647365,0.4165563083,10,"specialized",1,5
0.292103546062541,0,0.5168138259,1,"fragmented",1,5
0.200306191597991,0.6790318965,0.703088501,2,"fragmented",1,5
0.25105620802919,0.340045086,0.451343904233333,3,"fragmented",1,5
0.186329226080588,0.3116101762,0.5796574078,4,"fragmented",1,5
0.184812779352317,0.4997945304,0.4992397497,5,"fragmented",1,5
0.248247535653704,0.5672570814,0.488111045716667,6,"fragmented",1,5
0.152544421637495,0.4033277184,0.423926978285714,7,"fragmented",1,5
0.207860276324528,0.7306584066,0.47187496125,8,"fragmented",1,5
0.126453689034533,0.7170462664,0.399838819366667,9,"fragmented",1,5
0.140364164717753,0.8645431182,0.4179634664,10,"fragmented",1,5
0.348577199665696,0,0.8796096591,1,"diversified",1,5
0.173347262870351,0.2014260127,0.7790858421,2,"diversified",1,5
0.18313089129138,0.2625548923,0.623574157066667,3,"diversified",1,5
0.0810807085589936,0.753064733,0.85640935445,4,"diversified",1,5
0.10697509884443,0.3642489996,0.74218671562,5,"diversified",1,5
0.167618119993151,0.454567838,0.779221385266667,6,"diversified",1,5
0.151202362089244,0.5186964277,0.641649558028571,7,"diversified",1,5
0.177458614100577,0.4539078656,0.7030929783375,8,"diversified",1,5
0.16014650723395,0.5061145164,0.690297532177778,9,"diversified",1,5
0.144937537359385,0.4002180492,0.73317963928,10,"diversified",1,5
0.112032346960415,0,0.517300158,1,"specialized",2,5
0.228405617041213,0.6481688507,0.54726747665,2,"specialized",2,5
0.129006836324609,0.141249972,0.654538707833333,3,"specialized",2,5
0.217178292793523,0.6775798941,0.42145293955,4,"specialized",2,5
0.166515153159605,0.4736042409,0.4986115409,5,"specialized",2,5
0.112518174175878,0.7510684345,0.487446661266667,6,"specialized",2,5
0.12486135289629,0.69618399,0.442305602614286,7,"specialized",2,5
0.149076847884055,0.577666619,0.46785928425,8,"specialized",2,5
0.149715366996595,0.8018419821,0.472378296177778,9,"specialized",2,5
0.146613987234338,0.7273380922,0.44409661437,10,"specialized",2,5
0.216069276242369,0,0.5177896407,1,"fragmented",2,5
0.355583555840979,0.0134241443,0.47894784225,2,"fragmented",2,5
0.111177347674045,0.3709448838,0.556932341333333,3,"fragmented",2,5
0.172103050771791,0.6562744347,0.707257219075,4,"fragmented",2,5
0.125894556938609,0.6612778699,0.69952126404,5,"fragmented",2,5
0.125522745937917,0.7070174855,0.709682221266667,6,"fragmented",2,5
0.139507750692253,0.6276364498,0.634065803942857,7,"fragmented",2,5
0.159754851116575,0.3817707624,0.4887805794125,8,"fragmented",2,5
0.0950010750845132,0.8767987996,0.391433006177778,9,"fragmented",2,5
0.063663095265166,0.8803675274,0.65014887437,10,"fragmented",2,5
0.219185247199503,0,0.8125608932,1,"diversified",2,5
0.196348403976144,0.3940821463,0.76161259375,2,"diversified",2,5
0.186215114354767,0.2660266839,0.6098807899,3,"diversified",2,5
0.185906490159999,0.6482478241,0.631854901275,4,"diversified",2,5
0.12871030310219,0.5822947096,0.66325631678,5,"diversified",2,5
0.0844386779302841,0.6573545703,0.67386296075,6,"diversified",2,5
0.10147501261034,0.6500906835,0.8150450417,7,"diversified",2,5
0.206816655060062,0.3394054244,0.5307155304375,8,"diversified",2,5
0.0936611316018807,0.6482984506,0.726913483111111,9,"diversified",2,5
