"cv","asynchronyB","asynchronyW","diversity","landscape","size","rep"
0.0888812360485436,0.8003425429,0.426000482166667,9,"fragmented",3,1
0.0930553475502415,0.6861051744,0.61111841294,10,"fragmented",3,1
0.211476450395871,0,0.771099924,1,"diversified",3,1
0.260510579293216,0.2347186124,0.49738828845,2,"diversified",3,1
0.160170791787493,0.2480749806,0.751664230133333,3,"diversified",3,1
0.127859343799512,0.3062433114,0.7432133093,4,"diversified",3,1
0.0870472412800913,0.4934962101,0.66491287072,5,"diversified",3,1
0.142941315929922,0.5923248212,0.582691947733333,6,"diversified",3,1
0.120578757860771,0.6686862203,0.540199725385714,7,"diversified",3,1
0.0973089288560845,0.5957814687,0.6978030248125,8,"diversified",3,1
0.114040561270462,0.6895530924,0.608400599655556,9,"diversified",3,1
0.0983919335772139,0.6106739297,0.63411124741,10,"diversified",3,1
0.219595958051016,0,0.6952434336,1,"specialized",1,2
0.2104525229648,0.3109395004,0.49731077245,2,"specialized",1,2
0.183566438205997,0.4350018229,0.473143248433333,3,"specialized",1,2
0.248942897888134,0.5569611563,0.411423220825,4,"specialized",1,2
0.221158255356167,0.6156971248,0.46341828578,5,"specialized",1,2
0.197057154697504,0.6769254525,0.501879155,6,"specialized",1,2
0.123841153279132,0.7734267721,0.380427199157143,7,"specialized",1,2
0.179998857280397,0.6770848503,0.42477495645,8,"specialized",1,2
0.141898605228469,0.8018616026,0.430241643366667,9,"specialized",1,2
0.138693126174512,0.8253757443,0.32346558531,10,"specialized",1,2
0.238854201708649,0,0.9046840532,1,"fragmented",1,2
0.231827511697257,0.5447081006,0.64877405255,2,"fragmented",1,2
0.175454792792562,0.4370628401,0.628676256766667,3,"fragmented",1,2
0.166419092291591,0.5300311792,0.607889767025,4,"fragmented",1,2
0.195207060387005,0.346990463,0.60059546188,5,"fragmented",1,2
0.123823553775329,0.477618346,0.753854295083333,6,"fragmented",1,2
0.168255796724135,0.6878228274,0.591045319871429,7,"fragmented",1,2
0.173557303779855,0.6816311026,0.5014991423625,8,"fragmented",1,2
0.0915156921449723,0.810102194,0.445282731955556,9,"fragmented",1,2
0.145577456747115,0.7727501481,0.35200761217,10,"fragmented",1,2
0.266111586433506,0,0.759107207,1,"diversified",1,2
0.113450118854115,0.0392260125,0.5918765788,2,"diversified",1,2
0.130751658796156,0.5689104365,0.624129331966667,3,"diversified",1,2
0.128000397208327,0.4987822083,0.759313971875,4,"diversified",1,2
0.183810580646353,0.3117456876,0.57232178108,5,"diversified",1,2
0.129092097687415,0.3022434343,0.650349124516667,6,"diversified",1,2
0.137831390669317,0.5148268185,0.712440544085714,7,"diversified",1,2
0.198826772893362,0.3100542528,0.6088107442125,8,"diversified",1,2
0.182906051183255,0.4491219321,0.606010313844444,9,"diversified",1,2
0.147456082137781,0.5574902846,0.60061012552,10,"diversified",1,2
0.316455904001473,0,0.6998040339,1,"specialized",2,2
0.149273157057238,0.1197115555,0.45961817555,2,"specialized",2,2
0.227295752884098,0.2401532854,0.337055279,3,"specialized",2,2
0.092727973170441,0.7582288786,0.41848884395,4,"specialized",2,2
0.273728181702867,0.2780670362,0.46284666626,5,"specialized",2,2
0.234929646579531,0.3617800264,0.363204439083333,6,"specialized",2,2
0.261103573330823,0.5217964983,0.352016399342857,7,"specialized",2,2
0.0884201837599058,0.8421042147,0.4157253422625,8,"specialized",2,2
0.182172133529644,0.6770318281,0.3941334908,9,"specialized",2,2
0.168429749313486,0.6211047291,0.42531758011,10,"specialized",2,2
0.207051306874345,0,0.4573130996,1,"fragmented",2,2
0.100758944030654,0.5978558877,0.54912839895,2,"fragmented",2,2
0.0750856181733032,0.193560886,0.765716757866667,3,"fragmented",2,2
0.169675296958253,0.2917118001,0.534212923225,4,"fragmented",2,2
0.105235334201725,0.3925970426,0.75114802618,5,"fragmented",2,2
0.0881922574189892,0.7084314004,0.617875844983333,6,"fragmented",2,2
0.138812688562791,0.7466274268,0.567331544714286,7,"fragmented",2,2
0.0975057895867733,0.7970511029,0.5735017869375,8,"fragmented",2,2
0.116625939257978,0.6676199615,0.575600731866667,9,"fragmented",2,2
0.124394300803306,0.6285310402,0.51170818841,10,"fragmented",2,2
0.167903905168621,0,0.3919407956,1,"diversified",2,2
0.168922642457072,0.2109083637,0.65588917335,2,"diversified",2,2
0.131451713889218,0.3902381912,0.609066748,3,"diversified",2,2
0.106416428101609,0.8072258246,0.71634370405,4,"diversified",2,2
0.121052829490138,0.3875755097,0.69959128228,5,"diversified",2,2
0.101773467229968,0.5760062026,0.758188560133333,6,"diversified",2,2
0.178210446901264,0.5856063017,0.632239720514286,7,"diversified",2,2
0.123251708542866,0.6806249721,0.7188790894,8,"diversified",2,2
0.131564782618371,0.5049523983,0.704045950722222,9,"diversified",2,2
0.0968183041075906,0.70818156,0.69656795688,10,"diversified",2,2
0.211517035457554,0,0.3816300568,1,"specialized",3,2
0.352050624231519,0.3614136985,0.52829265865,2,"specialized",3,2
0.134060756669694,0.7919899219,0.4385055736,3,"specialized",3,2
0.0702410161672722,0.8521687634,0.621432211075,4,"specialized",3,2
0.0789144029080187,0.7402884823,0.50643908068,5,"specialized",3,2
0.112412924650681,0.5679846248,0.420325887733333,6,"specialized",3,2
0.122294924369574,0.6890502807,0.484483925857143,7,"specialized",3,2
0.106806036283446,0.7747137898,0.3362173401125,8,"specialized",3,2
0.0700563975538056,0.9111489406,0.466838164111111,9,"specialized",3,2
0.133545135296396,0.6037669603,0.62821913844,10,"specialized",3,2
0.121345112292353,0,0.843165294,1,"fragmented",3,2
0.10648985217082,0.7787331524,0.70707908805,2,"fragmented",3,2
0.134832914763784,0.807277733,0.600024810066667,3,"fragmented",3,2
0.155318301258932,0.5792056946,0.637243017125,4,"fragmented",3,2
0.0870537050989936,0.8669031954,0.68153107148,5,"fragmented",3,2
0.0693077396989577,0.8851197541,0.610165407683333,6,"fragmented",3,2
0.0476315468979191,0.8798410559,0.677300593128571,7,"fragmented",3,2
0.115820518228302,0.6776448373,0.531887155175,8,"fragmented",3,2
0.0925146138858263,0.7167202961,0.546917334166667,9,"fragmented",3,2
0.08444475479105,0.6497365967,0.63661262477,10,"fragmented",3,2
0.257939484165704,0,0.7026333706,1,"diversified",3,2
0.14400739382236,0.7968937142,0.4465724516,2,"diversified",3,2
0.102414665479268,0.6032118088,0.6483658857,3,"diversified",3,2
0.177002795225697,0.3590955176,0.665503007775,4,"diversified",3,2
0.115007150688654,0.6764052805,0.6428918327,5,"diversified",3,2
0.117498502511486,0.6912350129,0.541924991983333,6,"diversified",3,2
0.111316811508503,0.4561675173,0.656499266685714,7,"diversified",3,2
0.106730250060821,0.5262296209,0.5780949570125,8,"diversified",3,2
0.0927477696926223,0.779164865,0.647541350366667,9,"diversified",3,2
0.0977986775579176,0.6397896726,0.57536088619,10,"diversified",3,2
0.099389355932486,0,0.7096210457,1,"specialized",1,3
0.173178080878736,0.4051735921,0.4050302995,2,"specialized",1,3
0.19532099946323,0.4778659097,0.470150754433333,3,"specialized",1,3
0.324657376251888,0.6212221914,0.496291136125,4,"specialized",1,3
0.0917462477022697,0.8876497902,0.39772247442,5,"specialized",1,3
0.151451984581684,0.521586533,0.444326721616667,6,"specialized",1,3
0.20756703392149,0.6535937094,0.267544457814286,7,"specialized",1,3
0.131549686564883,0.7951107138,0.3362443910625,8,"specialized",1,3
0.282788978864973,0.4652623818,0.388980515977778,9,"specialized",1,3
0.211904207953561,0.7020553219,0.35458642839,10,"specialized",1,3
0.149940083915646,0,0.9021207843,1,"fragmented",1,3
0.180307488908266,0.5285748203,0.7472967178,2,"fragmented",1,3
0.0912281911400608,0.7707363368,0.8389554159,3,"fragmented",1,3
0.151695147373259,0.4737034077,0.5315908052,4,"fragmented",1,3
0.162136215408657,0.6509743998,0.6286946922,5,"fragmented",1,3
0.150417496898586,0.7868235523,0.597698778933333,6,"fragmented",1,3
0.108255933963953,0.8850442035,0.463188580971429,7,"fragmented",1,3
0.198972537395605,0.6390778946,0.4185583638625,8,"fragmented",1,3
0.202454262959602,0.5871146108,0.392498957644444,9,"fragmented",1,3
0.285861902116213,0.5380039116,0.32276283364,10,"fragmented",1,3
0.295262243602341,0,0.4505382039,1,"diversified",1,3
0.140491664617935,0,0.5593419836,2,"diversified",1,3
0.341254419200883,0.1089463128,0.675571380633333,3,"diversified",1,3
0.127056946428017,0.6818576785,0.736873882025,4,"diversified",1,3
0.129091797843424,0.3303788212,0.63550716588,5,"diversified",1,3
0.131128841994997,0.5531130723,0.7535197529,6,"diversified",1,3
0.162371458444672,0.3783455825,0.763720655557143,7,"diversified",1,3
0.208879028988478,0.3058459604,0.6494749758125,8,"diversified",1,3
0.161155276714206,0.4065731477,0.766193626744444,9,"diversified",1,3
0.127635794931887,0.46130808,0.73215340683,10,"diversified",1,3
0.247838190631205,0,0.775319269,1,"specialized",2,3
0.0726100734705321,0.215491836,0.6474839067,2,"specialized",2,3
0.0937064096218154,0.869651532,0.467876555766667,3,"specialized",2,3
0.156529065969813,0.7682255485,0.507250216525,4,"specialized",2,3
0.12672271928881,0.3441377616,0.57813142262,5,"specialized",2,3
0.154846783332673,0.4580175218,0.536759559316667,6,"specialized",2,3
0.160900759097693,0.7490000844,0.502694915714286,7,"specialized",2,3
0.114106711536444,0.9188612802,0.252698974675,8,"specialized",2,3
0.197309916589455,0.6524004946,0.4377794414,9,"specialized",2,3
0.143718922286019,0.8054821638,0.2920456552,10,"specialized",2,3
0.209732758093222,0,0.6496561585,1,"fragmented",2,3
0.186235804538315,0.05744581,0.7672062501,2,"fragmented",2,3
0.086160903413017,0.6698912772,0.754084647466667,3,"fragmented",2,3
0.153866837833581,0.3963406527,0.46918125805,4,"fragmented",2,3
0.114352262875554,0.6938640021,0.71502317258,5,"fragmented",2,3
0.176251126089933,0.6528291453,0.559794484866667,6,"fragmented",2,3
0.16818037592746,0.5557331598,0.597639801214286,7,"fragmented",2,3
0.124786980097138,0.5889456818,0.6518171001625,8,"fragmented",2,3
0.0876025314417488,0.7456687871,0.694996445322222,9,"fragmented",2,3
0.17864181175558,0.6694238124,0.49497605528,10,"fragmented",2,3
0.434064063863888,0,0.7319565423,1,"diversified",2,3
0.0911801167193157,0.0140015559,0.7934964507,2,"diversified",2,3
0.120560060805942,0.3564874364,0.685142825166667,3,"diversified",2,3
0.0616470522971103,0.3604791794,0.723363266,4,"diversified",2,3
0.150227868552553,0.340277482,0.69751782498,5,"diversified",2,3
0.0982952611294723,0.5933578956,0.743910456016667,6,"diversified",2,3
0.0840720766962317,0.8327714937,0.772728390628571,7,"diversified",2,3
0.128418268634694,0.5682476465,0.6992406008375,8,"diversified",2,3
0.132542490961061,0.5597633994,0.667135889211111,9,"diversified",2,3
0.0985714312649404,0.6805391143,0.7646174061,10,"diversified",2,3
0.0791074911780645,0,0.6091623491,1,"specialized",3,3
0.125563586926537,0.1763059854,0.462303009,2,"specialized",3,3
0.265471291320085,0.3976128316,0.427966781466667,3,"specialized",3,3
0.155400912913454,0.6377243847,0.342243198675,4,"specialized",3,3
0.152837224643801,0.7694703171,0.37732475314,5,"specialized",3,3
0.0795466722656051,0.8944833998,0.456024365433333,6,"specialized",3,3
0.183112482934845,0.6510669801,0.313131331871429,7,"specialized",3,3
0.0921752580516659,0.7614066306,0.4817672950125,8,"specialized",3,3
0.114183110393049,0.8025941321,0.509658620311111,9,"specialized",3,3
0.129932128757748,0.6587827615,0.39556550227,10,"specialized",3,3
0.266845609670654,0,0.5924898041,1,"fragmented",3,3
0.0716982146015175,0.0078430398,0.6000698894,2,"fragmented",3,3
0.138522658610122,0.4774417054,0.698380394533333,3,"fragmented",3,3
0.180318869869273,0.6650289725,0.560968537475,4,"fragmented",3,3
0.0749647688463975,0.3472986289,0.73486491936,5,"fragmented",3,3
0.134994096803604,0.5865578444,0.59050912005,6,"fragmented",3,3
0.0705101275965764,0.6929400936,0.744775097385714,7,"fragmented",3,3
0.0911758872098087,0.7949410086,0.4548084957,8,"fragmented",3,3
0.109377820354103,0.7388012376,0.655117020077778,9,"fragmented",3,3
0.069027025608567,0.7584646198,0.72762872782,10,"fragmented",3,3
0.0688036435569202,0,0.5649568273,1,"diversified",3,3
0.103540280602044,0.2109026013,0.6934100963,2,"diversified",3,3
0.0752119347983058,0.3445940176,0.691808167433333,3,"diversified",3,3
0.104233570028115,0.5426420159,0.6803983557,4,"diversified",3,3
0.136698028613415,0.6153218744,0.62812165608,5,"diversified",3,3
0.124550060648442,0.5020490405,0.58274436255,6,"diversified",3,3
0.0572708695317743,0.9311222551,0.548493717642857,7,"diversified",3,3
0.160225823493569,0.4475849569,0.55526549835,8,"diversified",3,3
0.0595654266419804,0.7685396565,0.711036453422222,9,"diversified",3,3
0.109313514066014,0.6978904981,0.6858148571,10,"diversified",3,3
0.152279870864929,0,0.5829005288,1,"specialized",1,4
0.194993630990617,0.432728942,0.45019921875,2,"specialized",1,4
0.25360348108678,0.2060659018,0.438950825933333,3,"specialized",1,4
0.254380004443536,0.2727085731,0.5414183339,4,"specialized",1,4
0.125703527530838,0.7429332323,0.42587288652,5,"specialized",1,4
0.281452721210183,0.5636716885,0.3550777056,6,"specialized",1,4
0.16821060332989,0.4846036364,0.414860641357143,7,"specialized",1,4
0.200374328313164,0.650478814,0.4987881562,8,"specialized",1,4
0.168809172001259,0.5352011356,0.332285274144444,9,"specialized",1,4
0.130348158200842,0.8039888213,0.24902086191,10,"specialized",1,4
0.226136170354539,0,0.6309265238,1,"fragmented",1,4
0.162500389563327,0.4119455969,0.6996653233,2,"fragmented",1,4
0.10625148469357,0.2511542491,0.566014995933333,3,"fragmented",1,4
0.109255549054723,0.7779224275,0.634970213675,4,"fragmented",1,4
0.257273088747923,0.4670734062,0.47357265316,5,"fragmented",1,4
0.058391650203431,0.9077157817,0.747303711116667,6,"fragmented",1,4
0.200163118420101,0.6781451254,0.405222341871429,7,"fragmented",1,4
0.174431258805213,0.622797723,0.5059685266,8,"fragmented",1,4
0.146543002395538,0.7922581381,0.4225570163,9,"fragmented",1,4
0.155444196010415,0.7810891622,0.46878874535,10,"fragmented",1,4
0.253637219615237,0,0.6968847915,1,"diversified",1,4
0.11879893526517,0.2640168488,0.76382159905,2,"diversified",1,4
0.178057446141033,0.6184150882,0.707183779933333,3,"diversified",1,4
0.205202396808191,0.4857658886,0.679355739625,4,"diversified",1,4
0.22329612429331,0.391033857,0.7265393205,5,"diversified",1,4
0.146857083977093,0.5292975892,0.645005736016667,6,"diversified",1,4
0.11626962444543,0.390803898,0.818538691757143,7,"diversified",1,4
0.0783031297224552,0.6152399767,0.7529224245375,8,"diversified",1,4
0.125868844886141,0.658718754,0.725394994055556,9,"diversified",1,4
0.200864483670297,0.2923396739,0.57473309079,10,"diversified",1,4
0.0976689791361642,0,0.5110549382,1,"specialized",2,4
0.329356904950211,0.378959828,0.46007691335,2,"specialized",2,4
0.0458469240603334,0.3908828943,0.5245639705,3,"specialized",2,4
0.112589112207897,0.4123473519,0.543742302175,4,"specialized",2,4
0.180190324133872,0.6345259539,0.42419126762,5,"specialized",2,4
0.124996939545215,0.721473567,0.495480699616667,6,"specialized",2,4
0.164618042328541,0.5890910427,0.505098097142857,7,"specialized",2,4
0.179296475700728,0.561797553,0.44626368775,8,"specialized",2,4
0.0970901622836444,0.8044591114,0.504252600277778,9,"specialized",2,4
0.102768791666425,0.8029022882,0.42280925964,10,"specialized",2,4
0.275331878346339,0,0.5913450692,1,"fragmented",2,4
0.138411740249239,0.7957449602,0.758976478,2,"fragmented",2,4
0.124426345218147,0.5632599938,0.663472954666667,3,"fragmented",2,4
0.211914510376585,0.6181183544,0.69962135015,4,"fragmented",2,4
0.211724437280699,0.2541019765,0.53771718086,5,"fragmented",2,4
0.0752889546048675,0.5925550446,0.628134088483333,6,"fragmented",2,4
0.0913273099327557,0.7280194347,0.696314461971429,7,"fragmented",2,4
0.14152864514098,0.6283000434,0.550245323375,8,"fragmented",2,4
0.0874996594670385,0.7657983725,0.7142164673,9,"fragmented",2,4
0.117788765489704,0.7325759786,0.5713299747,10,"fragmented",2,4
0.199701904939177,0,0.6229655081,1,"diversified",2,4
0.189658419591084,0.4822698255,0.71133029215,2,"diversified",2,4
0.121269568481445,0.3232333314,0.626453294066667,3,"diversified",2,4
0.0812066280417507,0.6559254445,0.653391251475,4,"diversified",2,4
0.169897469658793,0.4236664464,0.69659312688,5,"diversified",2,4
0.12428018611297,0.5802152183,0.6875250275,6,"diversified",2,4
0.139521976015428,0.8069443947,0.522390224071429,7,"diversified",2,4
0.0940067344026592,0.6591012222,0.7439196274625,8,"diversified",2,4
0.0820488097595719,0.8295092848,0.5961310696,9,"diversified",2,4
0.0984618870711107,0.702779953,0.75688620455,10,"diversified",2,4
0.240620562408453,0,0.6705976984,1,"specialized",3,4
0.156665686402621,0.239668713,0.5028232196,2,"specialized",3,4
0.199334640924902,0.5720797046,0.477830551366667,3,"specialized",3,4
0.242163713411628,0.5203539508,0.34020100375,4,"specialized",3,4
0.0910246675562618,0.6180546037,0.55098103206,5,"specialized",3,4
0.113404922529014,0.618058127,0.370368545633333,6,"specialized",3,4
0.0878218434845689,0.6968113062,0.447416426471429,7,"specialized",3,4
0.0884723047628069,0.7495666365,0.4909117260625,8,"specialized",3,4
0.104358184568909,0.8390529133,0.393888228588889,9,"specialized",3,4
0.0914695208779164,0.8187926641,0.50033025408,10,"specialized",3,4
0.124081236963876,0,0.8696296586,1,"fragmented",3,4
0.113789569309782,0.5336912191,0.7238367351,2,"fragmented",3,4
0.11693793756122,0.432800891,0.651667181566667,3,"fragmented",3,4
0.0962448391590482,0.4930036801,0.7494056021,4,"fragmented",3,4
0.122419393644389,0.6277250537,0.6056843672,5,"fragmented",3,4
0.0647369263158003,0.9086504454,0.603097224516667,6,"fragmented",3,4
0.0748185868925001,0.7517469539,0.654176521957143,7,"fragmented",3,4
0.113716445154555,0.7352234882,0.6527364620125,8,"fragmented",3,4
0.0766784938567782,0.8200333089,0.658160701155556,9,"fragmented",3,4
0.118557487529426,0.6284017051,0.5844646831,10,"fragmented",3,4
0.335500120836499,0,0.4466104597,1,"diversified",3,4
0.176480567887148,0.7245990561,0.54729052885,2,"diversified",3,4
0.139250544932017,0.2824816295,0.6591987572,3,"diversified",3,4
0.150950779118815,0.4034934391,0.660323166925,4,"diversified",3,4
0.0866983467304624,0.5867920468,0.62624645788,5,"diversified",3,4
0.129516343051569,0.627196549,0.6555014266,6,"diversified",3,4
0.0759622734248956,0.8009546281,0.731099329514286,7,"diversified",3,4
0.0559188419491559,0.8016945826,0.60051934585,8,"diversified",3,4
0.0731143669381387,0.8090304289,0.694950213644444,9,"diversified",3,4
0.056579045438394,0.858735133,0.67252138722,10,"diversified",3,4
0.134801948890128,0,0.575270379,1,"specialized",1,5
0.278659082695499,0.3081011831,0.45137657175,2,"specialized",1,5
0.131598253505149,0.6858661745,0.459169313766667,3,"specialized",1,5
0.288524817153592,0.1706536613,0.450687987875,4,"specialized",1,5
0.147081506556095,0.7632412215,0.25852902584,5,"specialized",1,5
0.149673429967442,0.8108845995,0.3774537703,6,"specialized",1,5
0.137308244835043,0.7290077822,0.4335574041,7,"specialized",1,5
0.116094418567021,0.8193151259,0.3721948525125,8,"specialized",1,5
0.222569135077538,0.5751114173,0.244765094655556,9,"specialized",1,5
0.155833719913234,0.7788942935,0.41558139029,10,"specialized",1,5
0.292103546062541,0,0.5168138259,1,"fragmented",1,5
0.200306191597991,0.6790318965,0.703088501,2,"fragmented",1,5
0.25105620802919,0.340045086,0.451343904233333,3,"fragmented",1,5
0.191952663575343,0.3051762662,0.581052859475,4,"fragmented",1,5
0.184812779352317,0.4997945304,0.4992397497,5,"fragmented",1,5
0.248247535653704,0.5672570814,0.488111045716667,6,"fragmented",1,5
0.152544421637495,0.4033277184,0.423926978285714,7,"fragmented",1,5
0.208705846636527,0.7292563215,0.4719348810125,8,"fragmented",1,5
0.126453689034533,0.7170462664,0.399838819366667,9,"fragmented",1,5
0.140364164717753,0.8645431182,0.4179634664,10,"fragmented",1,5
0.348577199665696,0,0.8796096591,1,"diversified",1,5
0.173347262870351,0.2014260127,0.7790858421,2,"diversified",1,5
0.187729035935305,0.2647208257,0.6190069908,3,"diversified",1,5
0.0810807085589936,0.753064733,0.85640935445,4,"diversified",1,5
0.108401366493978,0.3659801634,0.74125797714,5,"diversified",1,5
0.167618119993151,0.454567838,0.779221385266667,6,"diversified",1,5
0.151202362089244,0.5186964277,0.641649558028571,7,"diversified",1,5
0.179785255643748,0.4532342755,0.704319342175,8,"diversified",1,5
0.161014401738104,0.5059891214,0.6901399404,9,"diversified",1,5
0.145148388123704,0.4010459163,0.7344662788,10,"diversified",1,5
0.112296137703669,0,0.5182029458,1,"specialized",2,5
0.228405617041213,0.6481688507,0.54726747665,2,"specialized",2,5
0.129006836324609,0.141249972,0.654538707833333,3,"specialized",2,5
0.217178292793523,0.6775798941,0.42145293955,4,"specialized",2,5
0.166515153159605,0.4736042409,0.4986115409,5,"specialized",2,5
0.114342006912703,0.7545635999,0.479924320366667,6,"specialized",2,5
0.125469149263816,0.6978170076,0.439341462871429,7,"specialized",2,5
0.149076847884055,0.577666619,0.46785928425,8,"specialized",2,5
0.150486453559187,0.8011959377,0.471888687644444,9,"specialized",2,5
0.14782679568016,0.7269149811,0.4415083633,10,"specialized",2,5
0.216069276242369,0,0.5177896407,1,"fragmented",2,5
0.355583555840979,0.0134241443,0.47894784225,2,"fragmented",2,5
0.111233589465889,0.3702357992,0.560405495266667,3,"fragmented",2,5
0.172103050771791,0.6562744347,0.707257219075,4,"fragmented",2,5
0.125894556938609,0.6612778699,0.69952126404,5,"fragmented",2,5
0.125753722927381,0.7067705244,0.71079148485,6,"fragmented",2,5
0.139507750692253,0.6276364498,0.634065803942857,7,"fragmented",2,5
0.160457107528016,0.3830807441,0.487569142025,8,"fragmented",2,5
0.0951911129445706,0.8766495751,0.391309687188889,9,"fragmented",2,5
0.0641652308940575,0.8807773566,0.64889570365,10,"fragmented",2,5
0.219185247199503,0,0.8125608932,1,"diversified",2,5
0.196348403976144,0.3940821463,0.76161259375,2,"diversified",2,5
0.186215114354767,0.2660266839,0.6098807899,3,"diversified",2,5
0.19159251184478,0.6410462777,0.63118109645,4,"diversified",2,5
0.12871030310219,0.5822947096,0.66325631678,5,"diversified",2,5
0.0856421979052411,0.653551514,0.673375807183333,6,"diversified",2,5
0.10147501261034,0.6500906835,0.8150450417,7,"diversified",2,5
0.209113825069923,0.3394055971,0.529276673025,8,"diversified",2,5
0.0950268761904573,0.6448688418,0.7271762439,9,"diversified",2,5
